student_id,persona,age,sleep_hours,study_hours,exercise_days,social_hours,screen_time_hours,commute_minutes,part_time_hours,caffeine_intake,mindfulness_minutes,financial_stress_score,academic_pressure_score,family_support_score,peer_support_score,self_efficacy_score,weekly_meals,home_noise_score,internet_speed,assignment_load,class_attendance,sleep_quality_score,appetite_change,headaches_per_week,anxiety_score,depression_score,monthly_income,monthly_expenses,extracurricular_hours,course_difficulty,gpa,major,housing_type,relationship_status,transportation_mode,part_time_job,study_location,club_membership,diet_type,scholarship_status,social_media_minutes,gaming_hours,Stress_Level
STU-01562,Topper,22,6.74,8.07,1.97,2.59,2.33,15.27,0.0,1.39,22.07,4.2,7.19,6.8,5.61,8.06,13,2,90,4.23,100,6,2,3,9,3,200,1546,0.75,5,3.95,Nursing,Apartment,Single,Car,No,Home,Yes,Balanced,No,109,1.27,High
STU-01563,Working Student,20,4.69,6.01,0.38,1.89,5.99,66.3,26.7,2.69,16.6,5.51,6.9,7.04,3.12,6.09,15,4,64,6.65,80,5,3,3,2,4,3043,2580,4.16,8,3.08,Psychology,Dorm,Single,Car,No,Home,No,High Protein,No,208,0.0,High
STU-01564,Working Student,23,5.61,3.39,2.39,0.16,6.31,47.69,18.02,1.52,6.87,5.86,6.34,2.82,5.3,5.12,14,2,100,7.99,80,3,2,2,4,2,1759,2189,3.85,8,2.87,Business,Dorm,Married,Car,No,Cafe,No,Fast Food,No,215,1.69,High
STU-01565,Struggling,23,4.88,1.6,1.34,3.17,5.95,31.04,2.0,1.66,7.12,8.59,7.61,4.82,3.32,4.33,11,2,89,5.81,90,5,2,0,1,7,1851,300,2.24,10,3.44,Nursing,Dorm,In Relationship,Walk,No,Dorm Room,No,Balanced,Yes,87,1.0,High
STU-01566,Average,23,7.44,3.32,3.19,5.38,3.87,9.44,1.02,0.28,18.28,4.93,5.21,5.92,4.91,9.21,13,2,87,3.79,86,9,2,3,1,1,1887,306,5.22,5,3.35,Psychology,Family Home,Single,Walk,No,Dorm Room,Yes,Fast Food,No,163,2.41,Low
STU-01567,Struggling,21,5.82,1.0,1.1,1.59,5.8,37.78,8.94,2.13,4.96,7.04,6.19,5.39,3.11,4.17,18,8,102,5.56,65,9,2,3,6,2,3503,1900,4.44,6,2.61,Computer Science,Dorm,In Relationship,Car,No,Home,No,Fast Food,Yes,79,3.85,High
STU-01568,Topper,20,7.34,8.62,3.88,4.2,3.45,5.0,0.0,0.8,11.82,2.33,6.08,7.75,3.69,10.0,15,3,86,4.64,97,5,2,4,4,4,536,2179,5.31,6,3.56,Computer Science,Apartment,In Relationship,Bus,No,Cafe,No,High Protein,Yes,157,5.44,Moderate
STU-01569,Struggling,19,4.88,2.58,1.94,0.91,5.39,28.48,10.39,2.66,4.41,5.82,7.98,5.66,4.17,3.55,8,6,86,9.85,83,8,3,3,4,1,2518,529,3.64,5,3.49,Engineering,Dorm,Single,Walk,No,Dorm Room,Yes,Vegetarian,No,186,4.59,High
STU-01570,Average,19,6.66,2.82,3.21,1.0,3.91,27.7,5.4,1.58,9.3,2.2,4.91,6.82,5.47,3.49,10,2,83,5.12,77,8,0,1,6,4,1557,2257,5.07,6,3.5,Business,Family Home,Single,Walk,Yes,Library,Yes,High Protein,No,31,4.83,Moderate
STU-01571,Athlete,22,5.76,4.94,5.55,7.42,3.77,30.6,0.0,2.28,11.87,3.25,3.91,8.38,6.01,6.7,11,3,92,5.51,88,8,0,3,1,5,200,1646,6.58,4,3.22,Nursing,Family Home,Single,Walk,No,Cafe,No,Balanced,No,155,3.57,Moderate
STU-01572,Average,18,6.83,4.71,3.3,3.34,5.74,9.85,2.63,0.6,13.71,6.22,6.04,5.88,5.54,5.45,17,4,48,6.91,78,5,3,1,9,3,2370,519,3.14,6,3.7,Arts,Apartment,In Relationship,Bike,No,Home,Yes,Vegetarian,No,98,0.0,High
STU-01573,Athlete,22,4.91,4.31,6.08,4.62,3.94,30.35,0.0,1.57,10.24,2.47,7.45,5.77,5.75,4.95,17,2,89,3.19,89,8,4,2,3,2,1816,1778,5.7,4,3.27,Arts,Dorm,In Relationship,Walk,Yes,Dorm Room,Yes,Fast Food,No,71,1.21,High
STU-01574,Athlete,21,5.63,3.61,6.98,3.92,5.71,32.35,0.0,0.06,18.71,2.81,8.12,7.46,8.08,5.57,14,4,88,4.27,88,5,1,1,3,2,1686,686,6.18,7,3.54,Business,Family Home,Single,Walk,Yes,Library,Yes,High Protein,No,105,3.02,High
STU-01575,Working Student,21,6.32,3.84,1.01,2.96,3.54,46.84,11.42,1.03,4.12,7.29,5.17,5.71,3.99,5.45,12,7,48,6.73,78,5,3,1,2,1,1874,1180,2.59,7,3.74,Biology,Dorm,Married,Bus,Yes,Home,Yes,Balanced,No,138,1.97,High
STU-01576,Working Student,22,5.7,3.15,3.45,1.98,5.34,34.1,20.57,3.45,14.44,7.75,4.54,7.04,5.52,7.03,13,3,114,9.02,80,4,3,1,2,3,2229,2337,3.44,5,3.15,Engineering,Dorm,Single,Car,Yes,Home,No,High Protein,No,30,0.0,High
STU-01577,Average,25,5.88,5.43,1.94,5.39,4.98,13.28,0.0,0.96,5.97,1.0,6.48,7.34,4.92,3.49,15,3,65,5.42,65,6,2,3,5,3,3568,1044,1.21,8,3.72,Engineering,Dorm,Single,Walk,No,Library,Yes,Balanced,No,128,2.98,High
STU-01578,Topper,21,7.79,10.14,1.78,2.8,4.03,14.04,0.0,1.98,18.79,5.99,4.71,8.81,8.61,7.4,15,4,76,7.16,85,5,1,2,5,2,1698,820,7.06,7,3.03,Business,Apartment,Single,Bus,No,Library,Yes,Balanced,No,47,3.38,Moderate
STU-01579,Struggling,23,4.0,4.25,0.76,3.42,7.53,18.79,7.67,3.13,7.84,7.71,7.79,3.11,3.84,4.2,9,4,81,9.93,79,7,4,2,4,1,1656,1366,4.26,6,3.75,Psychology,Apartment,Married,Bike,Yes,Cafe,No,Balanced,Yes,228,2.75,High
STU-01580,Topper,20,7.87,6.25,2.66,3.43,3.08,20.66,0.0,0.65,14.97,1.97,5.32,6.91,6.28,7.65,11,1,90,4.11,93,5,0,2,6,4,521,1162,3.41,6,2.91,Biology,Dorm,In Relationship,Walk,No,Home,Yes,Fast Food,Yes,133,3.6,Low
STU-01581,Average,21,7.71,5.2,1.87,5.69,4.33,24.26,1.67,0.4,7.44,1.0,4.3,8.57,2.14,4.16,19,1,80,5.48,72,8,2,1,6,1,1835,890,1.74,10,3.26,Arts,Apartment,Married,Bike,No,Cafe,No,Balanced,Yes,244,7.09,Low
STU-01582,Athlete,19,5.47,6.58,5.73,6.61,3.58,23.59,0.0,1.83,10.78,2.95,4.46,6.92,7.17,7.88,11,4,78,5.79,88,7,2,1,4,6,1107,2524,5.75,2,2.74,Computer Science,Apartment,Single,Bus,Yes,Library,Yes,Balanced,No,65,0.74,High
STU-01583,Struggling,18,5.12,3.18,0.6,2.91,8.62,30.24,8.09,4.24,6.31,5.18,7.21,3.49,2.79,3.26,12,4,83,8.12,77,6,0,3,3,7,2708,1970,5.0,8,3.32,Biology,Apartment,Married,Walk,Yes,Library,No,Vegetarian,Yes,114,2.72,High
STU-01584,Athlete,20,5.24,4.79,5.71,4.45,2.95,15.72,0.0,1.39,10.53,4.64,4.85,6.2,4.93,6.42,10,4,111,2.39,86,6,4,1,2,4,1361,1295,3.5,7,3.77,Business,Dorm,Single,Walk,No,Cafe,Yes,Balanced,Yes,88,0.0,Moderate
STU-01585,Athlete,20,6.13,4.47,4.19,5.04,5.64,36.44,0.0,1.54,7.62,1.39,3.56,6.46,7.39,8.47,14,2,88,5.37,97,9,4,3,4,4,2754,1960,6.41,5,3.9,Business,Apartment,Single,Walk,No,Library,Yes,Fast Food,No,30,4.21,High
STU-01586,Social Butterfly,18,6.82,5.23,6.18,3.64,5.51,18.34,2.89,1.48,10.87,2.55,5.92,4.93,5.28,8.7,14,4,88,6.5,83,2,2,0,3,5,3435,614,3.97,6,3.22,Computer Science,Apartment,Single,Walk,No,Home,Yes,Balanced,No,61,0.03,Moderate
STU-01587,Athlete,19,7.44,4.2,7.0,3.7,4.89,21.34,0.0,2.51,10.92,4.41,4.85,6.05,7.11,6.65,12,2,104,1.55,89,4,2,3,2,4,2812,1197,3.08,7,3.82,Engineering,Apartment,Single,Walk,Yes,Library,Yes,Vegetarian,Yes,134,4.19,High
STU-01588,Struggling,20,4.79,2.35,0.2,0.65,7.29,37.5,11.3,2.33,3.48,4.94,6.75,2.98,2.1,4.58,12,3,53,8.82,72,5,4,2,4,1,1096,1144,6.22,8,2.91,Psychology,Family Home,Single,Bus,Yes,Home,Yes,Balanced,No,178,3.88,High
STU-01589,Working Student,21,5.85,4.17,3.69,3.51,5.08,26.17,21.22,2.51,7.14,1.92,5.35,6.19,3.25,6.35,15,1,112,5.88,77,4,4,0,1,4,918,3048,2.33,7,4.0,Computer Science,Family Home,Single,Bus,Yes,Dorm Room,Yes,High Protein,No,129,3.23,Moderate
STU-01590,Topper,19,6.57,9.65,5.51,0.0,4.24,8.47,0.0,1.16,29.72,1.29,4.06,6.74,5.78,7.39,18,4,83,5.07,81,3,4,1,7,3,1921,2181,6.58,5,3.24,Biology,Dorm,Single,Bus,No,Dorm Room,No,Balanced,No,103,1.08,Moderate
STU-01591,Struggling,22,6.87,4.21,0.17,1.34,8.14,26.05,8.15,2.97,4.15,9.56,7.24,7.38,3.13,3.45,11,2,108,6.12,59,7,0,0,4,4,1497,1905,2.61,9,3.66,Computer Science,Apartment,Single,Car,No,Cafe,No,High Protein,No,142,1.1,High
STU-01592,Topper,20,6.68,6.23,5.06,3.25,2.54,12.76,0.0,1.3,32.42,3.6,5.08,5.98,8.21,7.14,10,4,59,5.86,88,6,0,3,1,2,1972,1498,9.55,3,3.01,Nursing,Family Home,Single,Bus,Yes,Library,No,Vegetarian,No,176,3.33,Moderate
STU-01593,Social Butterfly,22,6.93,4.62,2.09,6.18,5.36,5.0,3.84,1.33,0.0,2.38,8.72,3.17,4.3,3.04,9,1,60,7.73,90,6,4,1,2,2,375,300,5.95,7,2.56,Engineering,Dorm,Single,Bus,Yes,Library,Yes,Fast Food,Yes,146,0.0,Moderate
STU-01594,Average,21,6.01,2.78,4.42,6.33,3.45,25.98,4.77,2.22,21.11,5.64,6.21,5.71,5.41,5.92,21,3,109,6.04,77,7,1,1,5,1,2590,1999,7.28,7,2.72,Biology,Dorm,Single,Bus,Yes,Cafe,Yes,Balanced,Yes,30,2.32,High
STU-01595,Athlete,21,6.83,4.67,6.07,3.96,4.43,27.12,0.0,0.42,9.55,4.16,4.19,5.51,7.62,5.84,15,3,112,4.12,80,5,4,1,3,2,1556,1314,5.74,6,2.9,Psychology,Apartment,Single,Walk,No,Cafe,Yes,Balanced,Yes,94,3.13,Moderate
STU-01596,Social Butterfly,20,6.51,5.56,3.68,5.18,4.16,23.38,4.13,1.95,22.94,3.18,5.63,5.32,5.55,5.32,11,1,73,4.69,84,5,3,2,6,5,3048,2281,2.56,8,3.36,Biology,Family Home,Single,Walk,Yes,Home,No,Balanced,Yes,149,0.0,High
STU-01597,Topper,21,7.05,6.45,4.01,4.21,6.73,18.35,0.0,0.42,13.62,1.35,5.07,7.27,7.75,7.91,18,5,91,4.86,81,5,1,1,3,4,2061,2292,5.35,5,3.58,Business,Apartment,Single,Bus,Yes,Dorm Room,No,High Protein,No,211,0.0,Moderate
STU-01598,Average,25,6.63,5.25,4.09,4.83,3.54,5.0,1.07,0.8,6.31,2.55,2.18,4.57,6.51,7.55,12,4,25,5.85,92,7,2,0,8,7,2431,2532,4.5,7,3.62,Computer Science,Dorm,In Relationship,Walk,Yes,Dorm Room,Yes,Fast Food,No,114,1.61,Low
STU-01599,Topper,17,7.16,8.59,2.17,1.67,2.91,18.8,0.0,0.0,30.96,2.79,4.57,9.01,6.83,7.34,15,2,87,5.76,100,5,3,0,5,7,1821,1196,3.33,7,3.23,Business,Dorm,Single,Walk,No,Library,No,High Protein,Yes,30,0.0,Low
STU-01600,Average,21,5.8,4.88,5.58,3.72,3.75,19.84,3.43,1.29,12.21,3.22,4.11,6.99,7.51,5.72,15,1,90,8.0,90,7,2,1,5,5,1349,2126,2.72,5,2.64,Computer Science,Family Home,In Relationship,Walk,No,Dorm Room,No,Fast Food,No,118,0.0,High
STU-01601,Working Student,23,6.66,4.33,2.83,1.66,6.68,50.19,20.39,2.34,4.83,7.81,6.42,4.81,5.93,5.22,12,5,52,7.09,68,3,3,2,3,1,2105,1272,6.24,5,2.99,Psychology,Apartment,Single,Bus,Yes,Cafe,No,Vegetarian,No,145,0.0,High
STU-01602,Social Butterfly,22,6.78,6.24,2.59,3.63,4.94,22.66,15.67,1.42,13.07,6.11,6.27,3.98,8.03,6.62,5,2,72,4.88,84,8,4,3,8,3,200,300,6.2,6,3.95,Arts,Apartment,Single,Bus,Yes,Library,No,Fast Food,Yes,242,1.65,High
STU-01603,Average,21,6.85,5.49,3.91,5.24,5.6,14.08,3.32,0.5,9.0,4.14,6.08,6.8,7.71,4.49,8,3,127,7.37,85,6,2,3,2,2,1886,2384,6.34,2,3.62,Biology,Family Home,Single,Bike,Yes,Library,No,High Protein,No,93,1.42,High
STU-01604,Working Student,17,5.59,5.48,2.27,2.26,4.18,43.33,18.93,1.63,12.03,9.88,5.42,5.82,4.97,6.44,18,5,78,3.51,77,6,0,3,3,3,1286,1455,7.31,6,4.0,Engineering,Dorm,In Relationship,Walk,No,Library,No,Vegetarian,No,133,2.16,High
STU-01605,Athlete,19,5.98,4.46,6.73,3.07,5.84,22.31,0.0,1.42,15.17,4.49,6.15,7.02,9.71,6.8,9,3,110,4.75,79,6,1,1,4,4,1144,1156,6.06,4,2.75,Computer Science,Dorm,Single,Car,No,Library,No,Vegetarian,Yes,223,1.69,High
STU-01606,Social Butterfly,24,5.92,4.12,3.94,4.25,4.88,17.71,2.0,1.76,14.92,3.17,6.28,6.49,6.3,5.83,13,4,60,9.27,66,5,3,3,2,2,1845,649,1.85,8,3.61,Engineering,Apartment,Single,Walk,No,Dorm Room,Yes,Fast Food,No,198,0.28,Moderate
STU-01607,Topper,21,6.95,6.08,2.62,0.15,5.69,12.87,0.0,0.0,10.9,2.85,7.37,7.53,7.16,6.9,14,3,97,6.6,88,6,1,1,6,4,2077,1505,2.58,7,3.61,Business,Dorm,In Relationship,Walk,No,Cafe,Yes,Fast Food,No,200,2.29,High
STU-01608,Athlete,21,5.51,3.0,6.53,4.1,2.26,32.29,0.0,2.0,13.41,4.57,6.08,6.46,7.5,7.95,10,2,65,5.0,81,3,1,1,5,6,2657,1725,2.68,2,2.96,Computer Science,Dorm,In Relationship,Car,No,Home,No,High Protein,No,276,5.59,Moderate
STU-01609,Average,21,6.11,4.63,3.96,4.76,5.96,24.52,1.8,0.42,10.2,3.05,4.97,5.15,5.89,7.92,8,1,97,3.09,74,10,3,5,1,7,620,2227,0.0,7,3.38,Engineering,Apartment,Single,Car,No,Library,Yes,Balanced,No,84,2.32,Moderate
STU-01610,Working Student,22,6.4,3.56,1.79,3.87,6.26,50.17,18.42,2.67,10.66,8.61,3.89,5.17,5.94,7.13,13,4,108,7.88,81,7,2,3,7,5,2468,1772,3.21,5,3.71,Nursing,Family Home,Single,Bus,No,Cafe,No,Fast Food,No,83,0.0,High
STU-01611,Struggling,23,4.54,2.64,0.71,2.57,8.2,35.23,11.39,0.43,4.7,7.97,8.6,4.85,6.31,3.35,12,4,122,10.0,50,7,3,3,5,3,200,3039,5.85,4,3.04,Computer Science,Family Home,Single,Walk,Yes,Library,Yes,Balanced,Yes,30,4.94,High
STU-01612,Average,18,5.83,6.39,1.93,4.15,4.68,18.59,3.62,1.39,9.29,3.02,5.35,4.87,3.98,5.72,11,3,63,3.04,94,5,0,3,3,3,1905,2244,4.97,3,2.56,Engineering,Dorm,In Relationship,Walk,No,Library,No,Balanced,No,181,0.9,Moderate
STU-01613,Working Student,21,5.76,7.15,3.46,1.84,6.85,49.16,11.28,0.0,8.75,6.04,3.64,5.14,4.82,4.77,19,3,79,5.96,67,5,0,2,6,4,1961,1518,7.74,6,3.63,Business,Dorm,In Relationship,Car,No,Cafe,Yes,Vegetarian,No,30,1.59,High
STU-01614,Struggling,17,4.57,2.28,1.56,3.28,5.91,33.29,9.46,3.11,1.96,6.91,8.31,2.89,3.55,4.17,9,4,75,7.89,73,8,0,2,6,2,2484,1865,5.51,7,2.74,Nursing,Family Home,Single,Walk,No,Dorm Room,Yes,Balanced,Yes,65,0.0,High
STU-01615,Average,20,6.76,3.98,3.23,1.8,5.16,25.21,1.17,3.09,0.62,4.52,6.58,4.94,6.18,5.05,15,3,89,4.71,80,5,3,4,9,5,1775,2283,5.23,5,4.0,Engineering,Dorm,Single,Car,No,Dorm Room,No,High Protein,No,185,0.69,High
STU-01616,Average,24,6.36,5.26,4.93,5.64,4.8,15.19,2.65,1.09,19.57,4.31,5.85,5.74,6.75,3.75,20,3,66,6.99,92,6,4,3,5,1,1914,1606,3.95,5,3.58,Psychology,Family Home,Single,Bus,No,Home,Yes,Vegetarian,Yes,40,4.13,High
STU-01617,Average,20,6.06,4.02,3.12,2.57,5.2,21.48,5.77,0.03,0.01,2.84,5.43,4.66,4.02,6.76,13,4,56,5.36,96,6,1,3,7,2,1294,2206,5.16,7,3.32,Psychology,Family Home,Single,Bike,Yes,Library,Yes,Balanced,Yes,65,1.26,High
STU-01618,Social Butterfly,20,6.12,6.08,3.08,5.27,4.57,9.04,7.94,1.07,15.88,2.95,6.39,6.36,5.97,6.74,13,1,97,6.99,84,6,2,3,3,1,1942,1855,4.88,5,3.37,Engineering,Apartment,Single,Bus,No,Home,No,Fast Food,No,149,4.34,High
STU-01619,Social Butterfly,22,5.52,5.71,3.74,4.13,2.75,5.0,3.16,1.12,3.05,4.08,4.24,4.0,8.48,6.86,13,1,68,4.69,80,6,0,1,1,1,418,1173,3.82,7,3.41,Computer Science,Apartment,Single,Car,Yes,Library,No,Balanced,Yes,30,4.01,Moderate
STU-01620,Average,23,6.62,6.68,2.01,2.65,4.28,25.7,6.02,0.44,6.91,3.93,7.09,5.16,3.95,7.5,9,4,36,5.34,82,5,4,2,4,3,1109,2879,3.67,9,2.79,Biology,Dorm,Single,Bus,No,Dorm Room,Yes,High Protein,Yes,88,0.26,High
STU-01621,Topper,21,7.46,5.0,5.34,3.35,4.17,7.18,0.0,0.73,17.54,2.94,4.74,8.7,6.01,7.7,17,2,55,4.42,95,6,3,0,1,4,2089,939,1.92,6,3.16,Psychology,Dorm,Single,Bus,Yes,Cafe,Yes,Fast Food,Yes,40,3.59,Low
STU-01622,Working Student,22,7.42,4.67,1.38,3.73,4.45,40.47,29.1,1.33,9.94,9.47,7.45,5.96,2.41,4.32,17,2,77,7.73,83,5,3,1,1,4,657,699,2.18,6,3.57,Engineering,Apartment,Single,Bus,No,Home,No,Balanced,No,194,1.9,Moderate
STU-01623,Topper,19,7.1,5.5,3.44,4.6,5.07,17.43,0.0,1.1,16.6,2.29,5.25,7.46,5.37,8.8,18,7,46,4.98,85,7,4,2,3,2,1591,1836,5.23,9,3.1,Nursing,Family Home,Single,Bus,Yes,Cafe,No,Balanced,No,91,2.37,Moderate
STU-01624,Working Student,21,6.26,3.05,0.57,2.53,2.65,30.32,20.97,1.73,1.73,8.71,6.41,5.29,5.85,5.36,13,5,70,7.37,69,5,2,3,4,1,2440,1044,5.89,7,2.45,Business,Family Home,Single,Walk,No,Home,Yes,Balanced,Yes,98,0.98,High
STU-01625,Athlete,19,5.8,3.97,7.0,3.91,5.11,20.81,0.0,0.84,6.47,2.24,6.37,5.45,5.61,7.08,14,1,60,5.1,78,8,1,0,5,5,2324,1274,3.72,5,2.84,Biology,Dorm,Single,Bus,Yes,Library,No,Balanced,No,149,3.28,High
STU-01626,Average,18,7.69,5.46,5.32,2.03,6.69,34.74,3.53,0.83,24.74,2.26,6.86,7.79,5.59,5.98,19,3,76,1.99,92,6,3,2,7,6,904,1275,5.78,9,3.26,Arts,Apartment,Single,Walk,Yes,Library,No,Vegetarian,No,163,2.39,Moderate
STU-01627,Athlete,19,6.5,3.6,4.88,5.2,4.81,26.72,0.0,2.01,10.9,4.17,4.3,4.82,5.36,7.35,11,6,56,4.02,94,7,2,3,2,3,344,2219,5.73,7,3.27,Arts,Dorm,Single,Bus,Yes,Cafe,No,Fast Food,No,187,2.61,Moderate
STU-01628,Topper,22,6.64,6.74,3.05,3.32,4.62,14.89,0.0,1.42,24.97,3.58,6.09,6.45,6.35,6.48,15,2,102,6.56,90,5,3,3,2,4,2082,1405,5.63,3,3.37,Computer Science,Dorm,Single,Walk,No,Dorm Room,No,Balanced,No,46,2.45,Moderate
STU-01629,Working Student,20,5.28,2.82,1.28,1.91,6.33,34.62,24.02,0.71,13.16,6.06,6.15,4.67,7.51,4.98,20,4,62,4.56,80,7,1,1,7,4,2223,1682,4.6,10,3.49,Psychology,Dorm,Married,Bus,Yes,Dorm Room,Yes,Balanced,No,208,0.86,High
STU-01630,Working Student,20,6.01,3.6,1.25,0.39,3.74,31.66,20.24,4.04,5.92,5.28,4.94,6.2,5.49,6.18,15,2,124,4.83,74,5,2,1,3,1,937,474,5.29,4,4.0,Psychology,Family Home,Single,Car,Yes,Cafe,No,Fast Food,No,258,0.0,Moderate
STU-01631,Struggling,21,5.73,2.25,0.01,1.55,5.49,20.12,7.59,1.95,3.58,7.57,7.96,4.42,1.0,2.98,11,5,69,5.34,74,7,6,0,4,1,868,1024,2.08,6,3.23,Nursing,Apartment,Single,Walk,Yes,Home,No,High Protein,No,124,2.07,High
STU-01632,Working Student,23,5.25,5.02,1.6,2.58,6.62,51.09,15.79,1.43,13.99,6.14,3.1,5.62,3.84,5.23,16,1,109,3.73,72,7,0,0,5,4,1640,2034,13.36,3,2.08,Engineering,Family Home,Single,Walk,No,Library,Yes,Vegetarian,No,41,2.63,High
STU-01633,Topper,21,7.23,5.81,1.6,1.67,3.59,7.75,0.0,0.78,17.93,1.0,7.65,6.69,5.79,6.9,13,3,56,6.12,83,8,0,2,2,2,2233,2427,8.51,7,3.2,Computer Science,Apartment,Single,Car,Yes,Home,Yes,Balanced,No,48,0.0,Moderate
STU-01634,Working Student,22,7.32,5.29,2.1,2.66,5.77,24.08,20.18,3.51,5.47,5.91,7.12,7.1,3.91,5.92,14,3,44,4.88,68,6,1,0,3,7,1203,1329,4.0,5,2.41,Arts,Dorm,Single,Car,Yes,Home,Yes,Balanced,No,117,0.55,High
STU-01635,Athlete,22,6.08,5.34,5.73,4.63,5.57,5.2,0.0,0.84,9.37,3.47,4.93,5.9,7.16,7.03,12,5,117,4.22,82,5,4,1,4,4,200,959,9.34,1,2.45,Biology,Dorm,Single,Walk,Yes,Library,Yes,Fast Food,No,129,3.93,High
STU-01636,Topper,21,7.88,6.98,3.29,3.73,2.42,6.56,0.0,0.33,15.89,2.48,8.1,6.79,3.96,7.74,17,4,102,4.04,87,5,1,1,6,9,1932,1978,0.0,5,3.97,Psychology,Dorm,Single,Walk,No,Dorm Room,No,Vegetarian,Yes,88,0.0,Moderate
STU-01637,Struggling,20,4.69,4.22,0.66,1.76,6.41,29.28,15.12,3.19,3.38,6.65,10.0,1.98,1.55,2.69,15,5,87,7.21,61,3,4,1,4,5,3048,1442,2.49,6,3.13,Biology,Family Home,Single,Bus,No,Dorm Room,Yes,Balanced,Yes,183,2.99,High
STU-01638,Average,20,7.41,4.52,3.06,3.81,5.4,13.24,0.64,1.15,6.49,3.2,6.54,4.39,5.26,9.02,9,1,98,3.41,83,9,1,1,1,2,1584,3094,4.09,6,3.18,Engineering,Family Home,Single,Bus,Yes,Dorm Room,No,High Protein,No,151,4.37,Moderate
STU-01639,Topper,18,6.58,6.09,4.17,3.67,5.71,21.9,0.0,1.9,8.05,2.09,4.06,5.66,5.2,6.71,15,2,96,5.29,76,7,1,0,4,3,1932,2085,3.0,4,3.18,Engineering,Apartment,Single,Walk,No,Library,No,Balanced,Yes,182,1.42,Moderate
STU-01640,Social Butterfly,22,7.57,4.64,1.62,3.83,5.12,6.95,2.82,0.16,13.9,1.69,5.09,5.69,4.0,6.13,10,5,121,6.91,84,7,2,2,7,1,2116,338,3.4,6,3.31,Psychology,Dorm,Single,Walk,Yes,Library,Yes,High Protein,No,107,4.58,High
STU-01641,Average,20,7.11,3.54,1.83,3.71,5.91,21.87,0.0,0.4,1.63,3.98,5.78,6.15,5.95,5.21,15,5,104,3.98,82,5,3,0,4,3,1099,1745,4.01,7,2.96,Biology,Dorm,Single,Bus,Yes,Dorm Room,No,Vegetarian,No,93,3.89,Moderate
STU-01642,Athlete,19,6.64,4.88,4.47,6.23,6.53,26.91,0.0,0.87,14.32,5.15,7.71,5.81,5.84,6.58,15,2,56,3.92,88,9,0,3,4,3,403,1874,5.1,10,3.07,Arts,Apartment,Single,Walk,No,Home,No,Balanced,No,77,2.81,Moderate
STU-01643,Struggling,23,5.19,4.43,1.39,1.06,9.11,28.84,13.79,1.92,6.56,7.52,7.4,6.84,4.31,3.82,19,1,54,9.23,70,5,3,3,2,3,1835,1814,5.92,2,3.47,Computer Science,Apartment,Single,Bike,No,Dorm Room,Yes,High Protein,No,96,2.61,High
STU-01644,Topper,22,7.64,6.1,4.03,3.81,3.52,6.02,0.0,0.71,12.83,2.08,4.06,7.76,6.49,7.56,17,3,129,4.97,81,5,1,2,7,4,1594,1388,5.7,7,3.6,Business,Family Home,In Relationship,Car,Yes,Cafe,No,Vegetarian,Yes,145,2.42,High
STU-01645,Working Student,23,6.65,4.92,0.75,2.7,4.77,34.38,18.43,0.11,6.86,6.5,7.42,3.9,3.85,4.49,13,1,123,7.16,100,5,3,0,7,3,1724,2493,7.17,4,3.15,Engineering,Dorm,Single,Bus,No,Home,No,High Protein,Yes,162,2.31,High
STU-01646,Topper,18,6.88,7.31,3.15,1.36,1.41,10.34,0.0,0.31,19.93,4.52,2.26,5.77,6.97,6.96,14,4,80,6.57,100,4,3,4,7,2,1505,387,3.25,5,3.43,Business,Family Home,Single,Bus,No,Library,No,Fast Food,Yes,178,0.0,Moderate
STU-01647,Topper,20,7.51,10.03,5.61,1.79,5.0,14.42,0.0,1.7,19.82,2.82,3.19,5.84,5.42,8.12,16,6,66,7.29,88,7,2,2,6,5,1580,1662,2.5,7,3.33,Business,Apartment,Single,Car,Yes,Library,No,Fast Food,No,149,1.4,Moderate
STU-01648,Struggling,19,4.39,1.33,0.95,1.45,6.06,32.84,5.0,2.1,4.73,4.22,7.33,4.33,4.71,2.58,14,5,47,7.99,54,6,1,2,3,1,3171,1725,6.67,4,3.0,Business,Dorm,Single,Bus,No,Library,Yes,Vegetarian,No,43,0.54,High
STU-01649,Average,21,6.66,4.15,3.87,3.64,4.38,29.94,4.41,0.0,0.0,5.89,5.7,5.79,2.92,6.01,11,2,72,5.12,85,7,2,2,1,3,1986,1544,7.77,6,2.54,Nursing,Dorm,Single,Bike,Yes,Cafe,Yes,Vegetarian,No,147,2.14,High
STU-01650,Struggling,19,5.41,2.3,0.0,0.69,8.54,26.81,13.07,1.83,7.67,7.6,9.39,5.84,4.68,3.53,10,3,90,7.43,74,7,2,4,4,1,2722,1747,3.9,4,3.83,Nursing,Apartment,Single,Car,No,Home,Yes,Balanced,No,256,0.0,High
STU-01651,Topper,22,6.8,6.17,3.28,1.99,4.67,18.33,0.0,1.5,23.89,4.07,4.62,8.23,9.1,7.54,14,4,36,3.22,87,6,2,2,1,6,2100,1642,5.58,5,3.08,Engineering,Dorm,Single,Bus,No,Cafe,Yes,Fast Food,No,160,1.09,Moderate
STU-01652,Topper,19,6.42,4.69,1.81,3.87,4.21,5.0,0.0,1.01,17.98,2.05,6.1,7.44,5.81,6.69,13,1,97,3.37,97,3,3,0,3,4,2626,2207,6.01,7,3.64,Psychology,Dorm,Single,Bus,No,Library,Yes,Balanced,No,186,2.83,Moderate
